"PinCode","Year","State","Population","Crime Rate"
"AL04200","1983","Lawrence, AL","175","2"
"AL04200","1984","Lawrence, AL","163","6"
"AL04200","1985","Lawrence, AL","151","2"
"AL04200","1987","Lawrence, AL","180","5"
"AL04200","1989","Lawrence, AL","180","7"
"AL04200","1990","Lawrence, AL","176","5"
"AL04200","1993","Lawrence, AL","178","7"
"AL04200","1994","Lawrence, AL","173","4"
"AL04200","1995","Lawrence, AL","151","7"
"AL04200","1996","Lawrence, AL","173","7"
"AL04200","1997","Lawrence, AL","150","7"
"AL04200","1998","Lawrence, AL","160","8"
"AL04200","1999","Lawrence, AL","169","9"
"AL04200","2002","Lawrence, AL","155","5"
"AL04200","2003","Lawrence, AL","154","4"
"AL04200","2005","Lawrence, AL","177","3"
"AL04200","2006","Lawrence, AL","174","3"
"AL04200","2009","Lawrence, AL","159","4"
"AL04200","2013","Lawrence, AL","165","10"
"AL04200","2014","Lawrence, AL","161","5"
"AL04200","2015","Lawrence, AL","159","10"
"AL04200","2017","Lawrence, AL","167","5"
"AL04201","1984","Lawrence, AL","166","4"
"AL04201","1990","Lawrence, AL","170","3"
"AL04201","1995","Lawrence, AL","167","10"
"AL04203","1977","Lawrence, AL","174","9"
"AL04203","1989","Lawrence, AL","171","8"
"AL04300","1965","Lee, AL","151","10"
"AL04300","1966","Lee, AL","174","3"
"AL04300","1967","Lee, AL","166","9"
"AL04300","1968","Lee, AL","170","6"
"AL04300","1969","Lee, AL","173","7"
"AL04300","1972","Lee, AL","155","3"
"AL04300","1973","Lee, AL","171","2"
"AL04300","1975","Lee, AL","158","8"
"AL04300","1976","Lee, AL","167","5"
"AL04300","1977","Lee, AL","177","7"
"AL04300","1979","Lee, AL","165","6"
"AL04300","1980","Lee, AL","163","7"
"AL04300","1981","Lee, AL","162","3"
"AL04300","1983","Lee, AL","178","10"
"AL04300","1984","Lee, AL","160","8"
"AL04300","1985","Lee, AL","168","2"
"AL04300","1986","Lee, AL","168","4"
"AL04300","1988","Lee, AL","163","8"
"AL04300","1989","Lee, AL","158","7"
"AL04300","1990","Lee, AL","154","6"
"AL04300","1991","Lee, AL","156","7"
"AL04300","1993","Lee, AL","155","10"
"AL04300","1994","Lee, AL","152","5"
"AL04300","1995","Lee, AL","178","3"
"AL04300","1996","Lee, AL","163","8"
"AL04300","1997","Lee, AL","171","3"
"AL04300","1998","Lee, AL","162","10"
"AL04300","1999","Lee, AL","157","3"
"AL04300","2000","Lee, AL","163","2"
"AL04300","2001","Lee, AL","166","7"
"AL04300","2002","Lee, AL","173","10"
"AL04300","2003","Lee, AL","163","8"
"AL04300","2004","Lee, AL","175","6"
"AL04300","2006","Lee, AL","166","4"
"AL04300","2008","Lee, AL","165","6"
"AL04300","2009","Lee, AL","166","2"
"AL04300","2016","Lee, AL","155","9"
"AL04300","2017","Lee, AL","166","4"
"AL04301","1968","Lee, AL","165","6"
"AL04301","1971","Lee, AL","159","3"
"AL04301","1972","Lee, AL","172","4"
"AL04301","1973","Lee, AL","158","6"
"AL04301","1974","Lee, AL","167","8"
"AL04301","1975","Lee, AL","168","9"
"AL04301","1976","Lee, AL","175","4"
"AL04301","1977","Lee, AL","164","10"
"AL04301","1978","Lee, AL","168","2"
"AL04301","1979","Lee, AL","165","8"
"AL04301","1980","Lee, AL","153","10"
"AL04301","1981","Lee, AL","179","3"
"AL04301","1984","Lee, AL","168","6"
"AL04301","1985","Lee, AL","152","10"
"AL04301","1987","Lee, AL","169","3"
"AL04301","1988","Lee, AL","178","6"
"AL04301","1989","Lee, AL","156","3"
"AL04301","1990","Lee, AL","150","10"
"AL04301","1991","Lee, AL","165","4"
"AL04301","1993","Lee, AL","152","6"
"AL04301","1996","Lee, AL","158","3"
"AL04301","1997","Lee, AL","167","4"
"AL04301","1999","Lee, AL","150","4"
"AL04301","2000","Lee, AL","175","6"
"AL04301","2001","Lee, AL","158","6"
"AL04301","2002","Lee, AL","158","3"
"AL04301","2003","Lee, AL","155","7"
"AL04301","2004","Lee, AL","157","3"
"AL04301","2005","Lee, AL","172","10"
"AL04301","2006","Lee, AL","180","8"
"AL04301","2007","Lee, AL","177","2"
"AL04301","2008","Lee, AL","159","4"
"AL04301","2009","Lee, AL","172","3"
"AL04301","2010","Lee, AL","169","7"
"AL04301","2012","Lee, AL","155","9"
"AL04301","2013","Lee, AL","154","7"
"AL04301","2014","Lee, AL","157","9"
"AL04301","2015","Lee, AL","175","9"
"AL04301","2016","Lee, AL","171","9"
"AL04301","2017","Lee, AL","160","5"
"AL04302","1965","Lee, AL","177","8"
"AL04302","1975","Lee, AL","153","9"
"AL04302","1976","Lee, AL","171","9"
"AL04302","1977","Lee, AL","166","4"
"AL04302","1978","Lee, AL","177","4"
"AL04302","1979","Lee, AL","178","10"
"AL04302","1980","Lee, AL","164","5"
"AL04302","1981","Lee, AL","163","5"
"AL04302","1982","Lee, AL","177","10"
"AL04302","1983","Lee, AL","178","9"
"AL04302","1984","Lee, AL","171","10"
"AL04302","1985","Lee, AL","156","6"
"AL04302","1986","Lee, AL","164","2"
"AL04302","1987","Lee, AL","167","10"
"AL04302","1988","Lee, AL","159","3"
"AL04302","1989","Lee, AL","159","10"
"AL04302","1990","Lee, AL","172","9"
"AL04302","1991","Lee, AL","160","8"
"AL04302","1992","Lee, AL","153","5"
"AL04302","1993","Lee, AL","162","5"
"AL04302","1994","Lee, AL","173","5"
"AL04302","1995","Lee, AL","176","6"
"AL04302","1996","Lee, AL","162","4"
"AL04302","1997","Lee, AL","175","6"
"AL04302","1998","Lee, AL","156","8"
"AL04302","1999","Lee, AL","153","2"
"AL04302","2000","Lee, AL","178","6"
"AL04302","2002","Lee, AL","155","6"
"AL04302","2003","Lee, AL","179","4"
"AL04302","2004","Lee, AL","155","6"
"AL04302","2005","Lee, AL","159","10"
"AL04302","2007","Lee, AL","173","5"
"AL04302","2008","Lee, AL","176","10"
"AL04302","2009","Lee, AL","152","6"
"AL04302","2010","Lee, AL","167","9"
"AL04302","2011","Lee, AL","161","9"
"AL04302","2012","Lee, AL","171","2"
"AL04302","2013","Lee, AL","155","7"
"AL04302","2014","Lee, AL","151","9"
"AL04302","2015","Lee, AL","173","5"
"AL04302","2016","Lee, AL","154","10"
"AL04302","2017","Lee, AL","158","7"
"AL04303","1985","Lee, AL","158","8"
"AL04303","1987","Lee, AL","150","3"
"AL04400","1965","Limestone, AL","161","8"
"AL04400","1966","Limestone, AL","164","5"
"AL04400","1967","Limestone, AL","179","4"
"AL04400","1968","Limestone, AL","171","9"
"AL04400","1969","Limestone, AL","156","6"
"AL04400","1970","Limestone, AL","152","9"
"AL04400","1973","Limestone, AL","163","3"
"AL04400","1976","Limestone, AL","159","9"
"AL04400","1977","Limestone, AL","178","10"
"AL04400","1978","Limestone, AL","172","7"
"AL04400","1979","Limestone, AL","178","2"
"AL04400","1980","Limestone, AL","180","8"
"AL04400","1981","Limestone, AL","160","9"
"AL04400","1982","Limestone, AL","179","8"
"AL04400","1983","Limestone, AL","150","8"
"AL04400","1986","Limestone, AL","161","7"
"AL04400","1987","Limestone, AL","152","6"
"AL04400","1988","Limestone, AL","177","5"
"AL04400","1989","Limestone, AL","167","4"
"AL04400","1990","Limestone, AL","160","2"
"AL04400","1991","Limestone, AL","170","10"
"AL04400","1993","Limestone, AL","162","2"
"AL04400","1994","Limestone, AL","169","2"
"AL04400","1995","Limestone, AL","172","5"
"AL04400","1996","Limestone, AL","154","3"
"AL04400","1997","Limestone, AL","173","9"
"AL04400","1998","Limestone, AL","180","9"
"AL04400","1999","Limestone, AL","153","9"
"AL04400","2001","Limestone, AL","178","7"
"AL04400","2002","Limestone, AL","168","6"
"AL04400","2003","Limestone, AL","175","7"
"AL04400","2008","Limestone, AL","154","6"
"AL04400","2009","Limestone, AL","162","7"
"AL04400","2010","Limestone, AL","156","10"
"AL04400","2012","Limestone, AL","164","4"
"AL04400","2015","Limestone, AL","176","6"
"AL04400","2017","Limestone, AL","162","10"
"AL04401","1968","Limestone, AL","153","4"
"AL04401","1969","Limestone, AL","163","3"
"AL04401","1970","Limestone, AL","172","5"
"AL04401","1975","Limestone, AL","167","7"
"AL04401","1976","Limestone, AL","161","6"
"AL04401","1977","Limestone, AL","161","10"
"AL04401","1978","Limestone, AL","155","10"
"AL04401","1979","Limestone, AL","176","8"
"AL04401","1980","Limestone, AL","174","10"
"AL04401","1981","Limestone, AL","169","8"
"AL04401","1982","Limestone, AL","150","2"
"AL04401","1984","Limestone, AL","159","8"
"AL04401","1985","Limestone, AL","156","9"
"AL04401","1988","Limestone, AL","160","9"
"AL04401","1991","Limestone, AL","157","5"
"AL04401","1993","Limestone, AL","166","9"
"AL04401","1996","Limestone, AL","176","3"
"AL04401","1997","Limestone, AL","171","9"
"AL04401","1998","Limestone, AL","167","10"
"AL04401","2000","Limestone, AL","157","10"
"AL04401","2002","Limestone, AL","178","7"
"AL04401","2011","Limestone, AL","166","8"
"AL04401","2012","Limestone, AL","178","2"
"AL04401","2016","Limestone, AL","165","4"
"AL04401","2017","Limestone, AL","175","9"
"AL04500","1971","Lowndes, AL","174","4"
"AL04500","1976","Lowndes, AL","169","2"
"AL04500","1977","Lowndes, AL","173","4"
"AL04500","1978","Lowndes, AL","161","10"
"AL04500","1979","Lowndes, AL","156","4"
"AL04500","1980","Lowndes, AL","170","10"
"AL04500","1981","Lowndes, AL","175","3"
"AL04500","1982","Lowndes, AL","164","5"
"AL04500","1984","Lowndes, AL","159","2"
"AL04500","1985","Lowndes, AL","180","4"
"AL04500","1986","Lowndes, AL","152","10"
"AL04500","1987","Lowndes, AL","172","7"
"AL04500","1988","Lowndes, AL","176","10"
"AL04500","1989","Lowndes, AL","173","4"
"AL04500","1990","Lowndes, AL","163","4"
"AL04500","1991","Lowndes, AL","152","9"
"AL04500","1994","Lowndes, AL","171","9"
"AL04500","1997","Lowndes, AL","167","5"
"AL04500","1998","Lowndes, AL","150","4"
"AL04500","1999","Lowndes, AL","180","9"
"AL04500","2001","Lowndes, AL","176","4"
"AL04500","2002","Lowndes, AL","157","10"
"AL04500","2003","Lowndes, AL","164","3"
"AL04500","2005","Lowndes, AL","153","4"
"AL04500","2006","Lowndes, AL","160","7"
"AL04500","2007","Lowndes, AL","173","3"
"AL04500","2009","Lowndes, AL","170","7"
"AL04500","2012","Lowndes, AL","176","4"
"AL04500","2013","Lowndes, AL","180","9"
"AL04500","2014","Lowndes, AL","157","5"
"AL04500","2016","Lowndes, AL","178","7"
"AL04500","2017","Lowndes, AL","158","5"
"AL04501","1976","Lowndes, AL","150","9"
"AL04501","1977","Lowndes, AL","154","4"
"AL04501","1978","Lowndes, AL","172","2"
"AL04502","2006","Lowndes, AL","155","4"
"AL04502","2011","Lowndes, AL","168","5"
"AL04504","2009","Lowndes, AL","162","10"
"AL04600","1972","Macon, AL","167","9"
"AL04600","1976","Macon, AL","165","8"
"AL04600","1977","Macon, AL","169","10"
"AL04600","1978","Macon, AL","171","3"
"AL04600","1979","Macon, AL","161","5"
"AL04600","1982","Macon, AL","159","7"
"AL04600","1985","Macon, AL","175","2"
"AL04600","1986","Macon, AL","168","9"
"AL04600","1988","Macon, AL","154","6"
"AL04600","1989","Macon, AL","180","4"
"AL04600","1990","Macon, AL","171","4"
"AL04600","1991","Macon, AL","154","5"
"AL04600","1992","Macon, AL","152","5"
"AL04600","1993","Macon, AL","158","7"
"AL04600","1994","Macon, AL","172","4"
"AL04600","1995","Macon, AL","153","5"
"AL04600","1996","Macon, AL","171","9"
"AL04600","1997","Macon, AL","176","7"
"AL04600","1998","Macon, AL","163","9"
"AL04600","1999","Macon, AL","165","10"
"AL04600","2000","Macon, AL","169","3"
"AL04600","2001","Macon, AL","157","5"
"AL04600","2002","Macon, AL","165","9"
"AL04600","2003","Macon, AL","150","10"
"AL04600","2008","Macon, AL","159","4"
"AL04600","2012","Macon, AL","167","7"
"AL04600","2016","Macon, AL","159","8"
"AL04601","1966","Macon, AL","154","9"
"AL04601","1967","Macon, AL","158","7"
"AL04601","1974","Macon, AL","158","9"
"AL04601","1975","Macon, AL","160","6"
"AL04601","1976","Macon, AL","170","2"
"AL04601","1977","Macon, AL","161","9"
"AL04601","1978","Macon, AL","165","6"
"AL04601","1979","Macon, AL","173","4"
"AL04601","1980","Macon, AL","174","6"
"AL04601","1981","Macon, AL","170","10"
"AL04601","1982","Macon, AL","178","8"
"AL04601","1983","Macon, AL","159","6"
"AL04601","1984","Macon, AL","178","10"
"AL04601","1985","Macon, AL","167","7"
"AL04601","1986","Macon, AL","169","10"
"AL04601","1987","Macon, AL","165","5"
"AL04601","1989","Macon, AL","175","9"
"AL04601","1990","Macon, AL","169","5"
"AL04601","1991","Macon, AL","171","10"
"AL04601","1992","Macon, AL","171","6"
"AL04601","1993","Macon, AL","178","6"
"AL04601","1994","Macon, AL","151","2"
"AL04601","1995","Macon, AL","166","8"
"AL04601","1996","Macon, AL","180","3"
"AL04601","1997","Macon, AL","171","2"
"AL04601","2000","Macon, AL","161","9"
"AL04601","2001","Macon, AL","163","4"
"AL04601","2002","Macon, AL","168","2"
"AL04601","2004","Macon, AL","168","2"
"AL04601","2007","Macon, AL","151","8"
"AL04601","2008","Macon, AL","155","8"
"AL04601","2009","Macon, AL","163","6"
"AL04601","2010","Macon, AL","166","6"
"AL04601","2011","Macon, AL","176","10"
"AL04601","2012","Macon, AL","174","2"
"AL04601","2013","Macon, AL","152","3"
"AL04601","2015","Macon, AL","171","9"
"AL04601","2016","Macon, AL","157","5"
"AL04601","2017","Macon, AL","155","8"
"AL04602","1983","Macon, AL","156","10"
"AL04602","1994","Macon, AL","164","10"
"AL04606","2009","Macon, AL","161","6"
"AL04606","2012","Macon, AL","153","8"
"AL04700","1972","Madison, AL","162","5"
"AL04700","1973","Madison, AL","176","8"
"AL04700","1974","Madison, AL","161","9"
"AL04700","1975","Madison, AL","172","3"
"AL04700","1976","Madison, AL","176","6"
"AL04700","1977","Madison, AL","160","10"
"AL04700","1978","Madison, AL","166","6"
"AL04700","1979","Madison, AL","153","4"
"AL04700","1980","Madison, AL","167","6"
"AL04700","1981","Madison, AL","169","5"
"AL04700","1983","Madison, AL","172","3"
"AL04700","1984","Madison, AL","170","10"
"AL04700","1985","Madison, AL","155","9"
"AL04700","1986","Madison, AL","156","5"
"AL04700","1987","Madison, AL","173","2"
"AL04700","1988","Madison, AL","177","9"
"AL04700","1989","Madison, AL","178","4"
"AL04700","1990","Madison, AL","152","5"
"AL04700","1991","Madison, AL","164","10"
"AL04700","1992","Madison, AL","153","2"
"AL04700","1994","Madison, AL","169","8"
"AL04700","1995","Madison, AL","174","3"
"AL04700","1996","Madison, AL","154","9"
"AL04700","1997","Madison, AL","163","9"
"AL04700","1998","Madison, AL","180","8"
"AL04700","1999","Madison, AL","158","5"
"AL04700","2002","Madison, AL","163","4"
"AL04700","2003","Madison, AL","166","6"
"AL04700","2005","Madison, AL","160","3"
"AL04700","2006","Madison, AL","157","3"
"AL04700","2007","Madison, AL","174","4"
"AL04700","2009","Madison, AL","167","6"
"AL04700","2010","Madison, AL","157","5"
"AL04700","2011","Madison, AL","161","3"
"AL04700","2012","Madison, AL","179","9"
"AL04700","2013","Madison, AL","157","6"
"AL04700","2014","Madison, AL","156","3"
"AL04700","2015","Madison, AL","178","8"
"AL04700","2016","Madison, AL","177","2"
"AL04700","2017","Madison, AL","156","3"
"AL04701","1965","Madison, AL","151","4"
"AL04701","1966","Madison, AL","168","7"
"AL04701","1967","Madison, AL","161","3"
"AL04701","1968","Madison, AL","165","7"
"AL04701","1969","Madison, AL","177","8"
"AL04701","1970","Madison, AL","169","4"
"AL04701","1971","Madison, AL","171","6"
"AL04701","1972","Madison, AL","171","4"
"AL04701","1973","Madison, AL","171","4"
"AL04701","1974","Madison, AL","168","8"
"AL04701","1975","Madison, AL","159","7"
"AL04701","1976","Madison, AL","156","2"
"AL04701","1977","Madison, AL","161","4"
"AL04701","1978","Madison, AL","180","10"
"AL04701","1979","Madison, AL","160","10"
"AL04701","1980","Madison, AL","158","7"
"AL04701","1981","Madison, AL","159","4"
"AL04701","1982","Madison, AL","179","7"
"AL04701","1983","Madison, AL","168","5"
"AL04701","1984","Madison, AL","177","5"
"AL04701","1985","Madison, AL","175","7"
"AL04701","1986","Madison, AL","169","4"
"AL04701","1987","Madison, AL","176","6"
"AL04701","1988","Madison, AL","179","6"
"AL04701","1989","Madison, AL","179","9"
"AL04701","1990","Madison, AL","172","3"
"AL04701","1991","Madison, AL","153","4"
"AL04701","1992","Madison, AL","180","3"
"AL04701","1993","Madison, AL","176","10"
"AL04701","1994","Madison, AL","152","5"
"AL04701","1995","Madison, AL","171","9"
"AL04701","1996","Madison, AL","153","10"
"AL04701","1997","Madison, AL","174","8"
"AL04701","1998","Madison, AL","169","2"
"AL04701","1999","Madison, AL","153","5"
"AL04701","2000","Madison, AL","168","2"
"AL04701","2001","Madison, AL","173","6"
"AL04701","2002","Madison, AL","163","2"
"AL04701","2003","Madison, AL","170","8"
"AL04701","2004","Madison, AL","153","9"
"AL04701","2005","Madison, AL","169","2"
"AL04701","2006","Madison, AL","165","6"
"AL04701","2007","Madison, AL","166","4"
"AL04701","2008","Madison, AL","150","6"
"AL04701","2009","Madison, AL","158","7"
"AL04701","2010","Madison, AL","157","5"
"AL04701","2011","Madison, AL","168","6"
"AL04701","2012","Madison, AL","156","6"
"AL04701","2013","Madison, AL","172","4"
"AL04701","2014","Madison, AL","163","5"
"AL04701","2015","Madison, AL","157","5"
"AL04701","2016","Madison, AL","157","2"
"AL04701","2017","Madison, AL","157","10"
"AL04702","1971","Madison, AL","167","7"
"AL04702","1972","Madison, AL","179","8"
"AL04702","1976","Madison, AL","168","7"
"AL04702","1982","Madison, AL","170","7"
"AL04702","1983","Madison, AL","163","2"
"AL04702","1987","Madison, AL","166","9"
"AL04702","1990","Madison, AL","171","9"
"AL04702","1994","Madison, AL","171","4"
"AL04702","2001","Madison, AL","176","4"
"AL04702","2002","Madison, AL","152","2"
"AL04702","2003","Madison, AL","156","4"
"AL04702","2009","Madison, AL","179","6"
"AL04702","2010","Madison, AL","176","4"
"AL04702","2011","Madison, AL","174","7"
"AL04702","2013","Madison, AL","163","5"
"AL04702","2014","Madison, AL","167","5"
"AL04702","2016","Madison, AL","163","9"
"AL04702","2017","Madison, AL","159","7"
"AL04704","1976","Madison, AL","173","2"
"AL04704","1980","Madison, AL","163","2"
"AL04704","1986","Madison, AL","161","9"
"AL04705","1980","Madison, AL","170","3"
"AL04705","1984","Madison, AL","177","10"
"AL04800","1973","Marengo, AL","168","8"
"AL04800","1974","Marengo, AL","173","4"
"AL04800","1975","Marengo, AL","158","5"
"AL04800","1976","Marengo, AL","175","9"
"AL04800","1977","Marengo, AL","173","5"
"AL04800","1978","Marengo, AL","176","4"
"AL04800","1979","Marengo, AL","170","8"
"AL04800","1980","Marengo, AL","175","8"
"AL04800","1981","Marengo, AL","161","8"
"AL04800","1983","Marengo, AL","163","7"
"AL04800","1985","Marengo, AL","178","7"
"AL04800","1988","Marengo, AL","162","7"
"AL04800","1989","Marengo, AL","158","2"
"AL04800","1990","Marengo, AL","173","5"
"AL04800","1991","Marengo, AL","152","7"
"AL04800","1993","Marengo, AL","156","5"
"AL04800","1994","Marengo, AL","157","2"
"AL04800","1999","Marengo, AL","172","9"
"AL04800","2003","Marengo, AL","162","4"
"AL04800","2004","Marengo, AL","158","4"
"AL04800","2005","Marengo, AL","153","7"
"AL04800","2009","Marengo, AL","152","8"
"AL04800","2012","Marengo, AL","163","2"
"AL04800","2013","Marengo, AL","160","8"
"AL04800","2016","Marengo, AL","172","2"
"AL04800","2017","Marengo, AL","164","3"
"AL04801","1981","Marengo, AL","163","8"
"AL04801","1988","Marengo, AL","174","5"
"AL04801","1990","Marengo, AL","171","4"
"AL04801","1991","Marengo, AL","163","2"
"AL04801","1994","Marengo, AL","174","10"
"AL04801","1996","Marengo, AL","180","4"
"AL04801","2000","Marengo, AL","177","6"
"AL04801","2003","Marengo, AL","152","10"
"AL04801","2005","Marengo, AL","169","10"
"AL04801","2008","Marengo, AL","158","7"
